,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,39.79,39.79,46.48,46.48,47.71,47.71,47.71,47.71,47.71
FIIs,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0
DIIs,8.15,8.15,6.13,6.2,6.2,6.2,6.2,6.19,6.19
Government,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
Public,49.76,49.76,44.45,45.02,43.79,43.79,43.79,43.79,43.78
No. of Shareholders,22695.0,22665.0,22274.0,22113.0,22093.0,22109.0,22104.0,22095.0,22591.0
