,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,75.0,72,76,102,88
Inventory Days,44.0,42,66,54,68
Days Payable,69.0,82,97,63,89
Cash Conversion Cycle,50.0,32,44,93,67
Working Capital Days,63.0,42,63,103,81
ROCE %,,39,30,21,14
