,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,14.9,14.74,14.11,12.31,15.13,17.03,17.28,19.45,20.73,22.18,19.5,20.22,21.96
Expenses,14.47,14.23,13.49,11.91,14.66,16.24,16.35,18.36,19.47,20.97,18.43,19.07,20.5
Operating Profit,0.43,0.51,0.62,0.4,0.47,0.79,0.93,1.09,1.26,1.21,1.07,1.15,1.46
OPM %,2.89,3.46,4.39,3.25,3.11,4.64,5.38,5.6,6.08,5.46,5.49,5.69,6.65
Other Income,0.01,0.0,0.55,0.0,0.02,0.01,0.02,0.03,0.01,0.0,0.03,0.11,0.03
Interest,0.15,0.14,0.14,0.05,0.07,0.06,0.14,0.14,0.2,0.21,0.28,0.21,0.3
Depreciation,0.08,0.1,0.08,0.09,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.11,0.11
Profit before tax,0.21,0.27,0.95,0.26,0.32,0.64,0.71,0.88,0.97,0.89,0.71,0.94,1.08
Tax %,23.81,25.93,116.84,26.92,25.0,25.0,23.94,25.0,26.8,25.84,30.99,24.47,27.78
Net Profit,0.15,0.2,-0.17,0.2,0.24,0.48,0.54,0.66,0.71,0.67,0.5,0.7,0.79
EPS in Rs,0.15,0.2,-0.17,0.2,0.24,0.48,0.54,0.66,0.71,0.67,0.5,0.7,0.76
