,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,32,32,32,32,26,26,24,24,24,24,24,23,23
Reserves,406,468,537,589,555,663,684,803,920,1048,1312,1393,1543
Borrowings,104,129,159,222,334,345,514,642,658,467,506,656,650
Other Liabilities,104,112,149,147,91,120,164,157,214,237,268,292,366
Total Liabilities,645,742,876,991,1006,1154,1387,1626,1816,1776,2111,2364,2582
Fixed Assets,167,150,150,158,163,203,245,319,480,424,420,438,517
CWIP,2,0,0,4,12,17,53,54,20,12,17,40,148
Investments,48,122,146,196,268,279,237,263,271,334,420,331,321
Other Assets,428,469,580,633,563,655,851,989,1044,1005,1253,1555,1596
Total Assets,645,742,876,991,1006,1154,1387,1626,1816,1776,2111,2364,2582
