,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,300.0,335.0,385.0,405.0,442.0,510.0,554.0,539.0,476.0,489.0,480.0,557.0,520.0
Expenses,259.0,284.0,321.0,307.0,353.0,410.0,449.0,430.0,380.0,378.0,393.0,426.0,418.0
Operating Profit,40.0,51.0,64.0,98.0,89.0,100.0,105.0,108.0,97.0,111.0,88.0,130.0,102.0
OPM %,13.0,15.0,17.0,24.0,20.0,20.0,19.0,20.0,20.0,23.0,18.0,23.0,20.0
Other Income,12.0,26.0,12.0,16.0,16.0,6.0,15.0,8.0,12.0,28.0,6.0,14.0,17.0
Interest,7.0,7.0,6.0,6.0,5.0,6.0,4.0,6.0,6.0,8.0,7.0,11.0,10.0
Depreciation,16.0,17.0,18.0,15.0,15.0,16.0,17.0,15.0,16.0,15.0,18.0,16.0,17.0
Profit before tax,29.0,53.0,53.0,92.0,84.0,84.0,99.0,95.0,87.0,115.0,68.0,118.0,92.0
Tax %,24.0,21.0,27.0,22.0,22.0,23.0,27.0,21.0,24.0,24.0,26.0,23.0,24.0
Net Profit,22.0,42.0,39.0,72.0,66.0,65.0,72.0,75.0,66.0,87.0,50.0,91.0,70.0
EPS in Rs,8.77,16.96,14.89,28.61,26.29,25.66,28.76,29.11,25.75,34.21,21.43,37.05,28.73
