,2012-06-01,2013-06-01,2014-06-01,2015-06-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,11,11,11,11,11,11,11,11,11,11,12,12
Reserves,4,27,31,35,37,42,46,48,54,61,66,124,126
Borrowings,0,0,0,0,0,3,14,22,20,2,3,2,3
Other Liabilities,31,33,41,50,56,62,76,88,84,97,94,85,78
Total Liabilities,45,71,83,95,104,118,147,169,168,171,174,223,219
Fixed Assets,2,12,12,12,12,12,12,12,12,11,8,9,9
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,2,2,2,2,2,2
Other Assets,43,59,72,84,91,106,135,155,154,158,164,212,208
Total Assets,45,71,83,95,104,118,147,169,168,171,174,223,219
