,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,19,19,19,23,27,28,30,31,34,34,52,52,52.0
Reserves,355,168,161,420,596,1005,1345,1534,1897,2147,2521,2627,2644.0
Preference Capital,0,0,0,4,4,0,36,9,10,10,0,0,
Borrowings,553,735,782,787,425,184,168,158,143,142,96,45,117.0
Other Liabilities,199,192,251,326,292,257,281,336,330,377,406,477,431.0
Total Liabilities,1126,1114,1212,1556,1339,1473,1824,2058,2404,2700,3074,3201,3244.0
Fixed Assets,349,325,324,368,333,376,412,484,512,563,546,510,490.0
CWIP,95,109,111,89,6,36,32,38,79,58,63,72,72.0
Investments,114,114,196,394,568,717,948,954,1214,1445,1781,1992,2050.0
Other Assets,568,567,581,705,433,344,433,582,599,634,685,627,632.0
Total Assets,1126,1114,1212,1556,1339,1473,1824,2058,2404,2700,3074,3201,3244.0
