,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1091.0,1069.0,1151.0,1341.0,1456.0,1359.0,1721.0,1592.0,1414.0,887.0,810.0,832.0,1034.0
Expenses,753.0,765.0,907.0,1014.0,1137.0,1045.0,1269.0,1220.0,1371.0,970.0,784.0,819.0,1008.0
Operating Profit,338.0,304.0,244.0,327.0,319.0,314.0,452.0,372.0,43.0,-83.0,25.0,13.0,25.0
OPM %,31.0,28.0,21.0,24.0,22.0,23.0,26.0,23.0,3.0,-9.0,3.0,2.0,2.0
Other Income,31.0,35.0,54.0,46.0,115.0,21.0,223.0,113.0,229.0,74.0,4.0,199.0,88.0
Interest,20.0,36.0,-26.0,26.0,-8.0,-8.0,19.0,17.0,30.0,76.0,25.0,29.0,33.0
Depreciation,37.0,38.0,36.0,37.0,38.0,39.0,39.0,43.0,44.0,45.0,43.0,50.0,57.0
Profit before tax,313.0,264.0,287.0,310.0,403.0,305.0,618.0,426.0,198.0,-129.0,-40.0,133.0,23.0
Tax %,21.0,25.0,20.0,25.0,37.0,28.0,20.0,26.0,-145.0,25.0,-871.0,26.0,47.0
Net Profit,246.0,197.0,230.0,232.0,254.0,218.0,492.0,315.0,485.0,-97.0,-385.0,98.0,12.0
EPS in Rs,56.25,45.03,52.62,52.95,58.06,49.77,112.34,71.95,110.84,-22.06,-87.9,22.29,2.78
