,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.5,0.68,0.68,0.68,0.68,0.68,6.75,6.75,9.7,9.7,10.02,20.04,20.04
Reserves,5.61,7.51,9.6,11.7,13.65,15.46,11.63,13.71,25.48,28.51,8.68,23.78,25.72
Borrowings,15.58,18.86,18.16,18.39,21.11,22.11,27.04,29.39,31.26,36.18,51.09,48.35,41.97
Other Liabilities,2.42,4.24,4.88,2.55,1.98,2.35,5.29,7.53,14.73,20.08,16.86,16.55,13.6
Total Liabilities,24.11,31.29,33.32,33.32,37.42,40.6,50.71,57.38,81.17,94.47,86.65,108.72,101.33
Fixed Assets,2.69,2.78,2.4,2.2,2.41,2.18,2.12,1.95,1.84,2.0,2.09,1.51,3.09
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.02,0.02,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.07,0.07
Other Assets,21.4,28.49,30.87,31.07,34.96,38.37,48.54,55.38,79.28,92.42,84.5,107.14,98.17
Total Assets,24.11,31.29,33.32,33.32,37.42,40.6,50.71,57.38,81.17,94.47,86.65,108.72,101.33
