,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,212.36,294.18,349.72,305.96,379.3,400.89,405.31,396.62,384.46,347.1,329.6,319.53,333.35
Expenses,191.79,259.26,307.86,274.47,336.46,356.68,362.13,367.03,362.36,324.32,308.78,305.52,312.05
Operating Profit,20.57,34.92,41.86,31.49,42.84,44.21,43.18,29.59,22.1,22.78,20.82,14.01,21.3
OPM %,9.69,11.87,11.97,10.29,11.29,11.03,10.65,7.46,5.75,6.56,6.32,4.38,6.39
Other Income,0.49,0.44,1.54,1.8,0.38,0.06,2.11,2.2,1.89,1.98,1.8,-8.79,-4.05
Interest,8.79,8.17,8.46,8.15,9.22,9.04,9.53,8.85,8.63,9.0,9.52,8.94,10.74
Depreciation,10.81,10.68,10.37,10.94,13.12,12.8,13.7,14.48,14.93,14.94,12.17,14.11,14.2
Profit before tax,1.46,16.51,24.57,14.2,20.88,22.43,22.06,8.46,0.43,0.82,0.93,-17.83,-7.69
Tax %,36.99,34.71,23.57,34.93,36.64,35.93,36.67,35.22,41.86,34.15,3.23,35.73,35.76
Net Profit,0.92,10.78,18.78,9.24,13.23,14.37,13.97,5.48,0.25,0.54,0.9,-11.46,-4.94
EPS in Rs,0.18,2.15,3.75,1.85,2.64,2.87,2.79,1.09,0.05,0.11,0.18,-2.27,-0.98
