,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,24,39,39,39,39,39,46,46,50,50,50,50,51.0
Reserves,45,68,74,107,155,195,244,249,294,308,360,370,354.0
Preference Capital,10,0,0,0,0,0,0,0,0,0,0,0,
Borrowings,116,197,210,198,204,236,256,311,261,226,290,276,318.0
Other Liabilities,118,101,118,94,141,119,133,199,211,252,227,224,255.0
Total Liabilities,303,405,441,438,539,590,679,805,815,836,927,920,978.0
Fixed Assets,105,135,209,205,282,329,348,449,440,419,459,448,449.0
CWIP,21,62,7,18,14,16,33,22,7,17,15,31,17.0
Investments,22,15,14,22,0,17,7,15,0,0,0,0,0.0
Other Assets,155,193,210,193,242,228,292,319,367,400,453,441,511.0
Total Assets,303,405,441,438,539,590,679,805,815,836,927,920,978.0
