,2021-03-01,2022-03-01,2023-03-01
Debtor Days,111.0,82,37
Inventory Days,116.0,118,54
Days Payable,71.0,39,47
Cash Conversion Cycle,156.0,160,45
Working Capital Days,184.0,255,69
ROCE %,,13,14
