,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,15.87,25.49,50.78,151.88,43.31,16.76
Inventory Days,,,,,,
Days Payable,,,,,,
Cash Conversion Cycle,15.87,25.49,50.78,151.88,43.31,16.76
Working Capital Days,-30.15,45.19,-63.48,82.06,53.03,-99.13
ROCE %,,7.23,-10.77,11.14,12.31,27.26
