,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.35,0.18,-0.49,0.54,1.85,20.05
Cash from Investing Activity,0.68,-0.43,-0.32,-1.03,-4.34,-17.22
Cash from Financing Activity,-0.36,0.36,0.84,0.58,2.93,-2.1
Net Cash Flow,-0.03,0.11,0.03,0.1,0.44,0.73
