,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,167.43,122.33,106.42,103.39,102.08,112.75,103.45,106.76,109.73,122.44,118.01,120.42,120.55
Expenses,166.2,120.81,102.81,100.26,99.7,108.42,100.67,103.66,105.88,117.88,113.92,115.6,115.71
Operating Profit,1.23,1.52,3.61,3.13,2.38,4.33,2.78,3.1,3.85,4.56,4.09,4.82,4.84
OPM %,0.73,1.24,3.39,3.03,2.33,3.84,2.69,2.9,3.51,3.72,3.47,4.0,4.01
Other Income,1.26,2.7,0.42,1.16,2.23,0.73,0.66,0.42,1.28,1.22,1.75,1.83,1.44
Interest,0.82,0.64,0.82,0.88,0.81,0.78,1.05,1.16,1.77,2.33,2.82,2.88,2.98
Depreciation,1.03,0.38,0.34,0.35,0.35,0.34,0.34,0.29,0.28,0.27,0.27,0.25,0.25
Profit before tax,0.64,3.2,2.87,3.06,3.45,3.94,2.05,2.07,3.08,3.18,2.75,3.52,3.05
Tax %,1.56,-23.44,43.55,4.9,0.29,-0.51,-22.44,19.81,16.88,45.28,11.27,21.02,19.67
Net Profit,0.62,3.94,1.62,2.91,3.45,3.96,2.51,1.65,2.57,1.74,2.45,2.77,2.45
EPS in Rs,0.42,2.67,1.1,1.98,2.34,2.69,1.7,1.12,1.74,1.18,1.66,1.88,1.66
