,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.1,0.09,0.15,0.08,0.13,0.1,0.18,0.14,0.12,0.1,0.21,0.11,0.21
Expenses,0.49,0.4,0.45,0.38,0.59,0.51,0.56,0.48,0.47,0.44,1.57,0.45,0.51
Operating Profit,-0.39,-0.31,-0.3,-0.3,-0.46,-0.41,-0.38,-0.34,-0.35,-0.34,-1.36,-0.34,-0.3
OPM %,-390.0,-344.44,-200.0,-375.0,-353.85,-410.0,-211.11,-242.86,-291.67,-340.0,-647.62,-309.09,-142.86
Other Income,0.0,0.0,0.0,0.0,0.01,0.83,0.01,0.01,0.0,0.03,0.94,0.0,0.0
Interest,0.16,0.16,0.16,0.07,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0
Depreciation,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.61,0.61
Profit before tax,-1.44,-1.36,-1.35,-1.26,-1.41,-0.54,-1.33,-1.29,-1.24,-1.2,-1.31,-0.95,-0.91
Tax %,2.08,2.21,2.22,8.73,7.8,20.37,6.77,12.4,12.9,13.33,12.98,12.63,13.19
Net Profit,-1.4,-1.33,-1.32,-1.15,-1.29,-0.43,-1.24,-1.14,-1.09,-1.04,-1.14,-0.83,-0.79
EPS in Rs,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
