,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.33,0.25,0.35,0.28,0.74,0.5,2.28,0.3,1.0,0.24,0.85,2.71,1.53
Expenses,0.25,0.17,2.92,0.33,0.31,0.42,0.4,0.18,0.68,1.01,25.15,2.27,1.5
Operating Profit,0.08,0.08,-2.57,-0.05,0.43,0.08,1.88,0.12,0.32,-0.77,-24.3,0.44,0.03
OPM %,24.24,32.0,-734.29,-17.86,58.11,16.0,82.46,40.0,32.0,-320.83,-2858.82,16.24,1.96
Other Income,-0.06,0.0,1.78,0.16,2.13,1.12,0.68,0.15,0.13,0.04,0.35,0.02,0.28
Interest,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,4.09,0.0,0.0
Depreciation,0.88,0.88,0.74,0.88,0.88,0.88,0.73,0.84,0.84,5.79,-2.62,0.58,0.58
Profit before tax,-0.95,-0.88,-1.61,-0.85,1.6,0.24,1.75,-0.65,-0.47,-6.6,-25.42,-0.12,-0.27
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.0,0.0,0.0
Net Profit,-0.95,-0.88,-1.61,-0.85,1.6,0.24,1.75,-0.65,-0.47,-6.6,-25.42,-0.13,-0.28
EPS in Rs,-0.18,-0.17,-0.31,-0.16,0.31,0.05,0.33,-0.12,-0.09,-1.26,-4.87,-0.02,-0.05
