,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,257.0,266,292,726,642,207,434,416,228,235
Inventory Days,3.0,11,3,22,1,1,4,10,12,35
Days Payable,236.0,213,291,761,598,134,388,722,356,1108
Cash Conversion Cycle,24.0,64,3,-13,45,74,50,-295,-116,-839
Working Capital Days,16.0,24,-50,39,88,21,38,-234,-187,-519
ROCE %,,14,-6,25,16,-14,23,20,31,38
