,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,64.75,64.75,64.75,64.75,64.75,64.75
FIIs,1.92,0.0,0.02,0.34,0.47,3.59
DIIs,14.65,10.94,5.45,2.36,1.41,1.43
Government,0.44,0.0,0.0,0.0,0.0,0.0
Public,18.25,24.31,29.79,32.56,33.37,30.24
No. of Shareholders,18181.0,13238.0,38464.0,62887.0,62337.0,49411.0
