,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,40,40,37,37,35,35,34,34,45,45,45,45,45
Reserves,753,1892,1706,1996,1804,2021,1744,2205,2528,2505,2479,2667,3086
Borrowings,0,0,0,0,0,0,0,0,2,26,86,74,64
Other Liabilities,1048,484,645,740,597,769,756,1310,1262,1663,1742,1893,2018
Total Liabilities,1841,2415,2387,2773,2437,2825,2535,3549,3836,4239,4353,4679,5214
Fixed Assets,248,219,228,322,290,342,334,440,468,425,468,462,543
CWIP,9,127,217,1,17,24,36,47,56,76,98,109,7
Investments,4,4,4,29,68,50,0,0,41,52,38,41,43
Other Assets,1580,2066,1939,2422,2062,2410,2164,3062,3270,3686,3749,4066,4621
Total Assets,1841,2415,2387,2773,2437,2825,2535,3549,3836,4239,4353,4679,5214
