,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,16.65,20.3,23.79,16.93,26.59,29.2,29.2,28.98,37.25,36.97,34.24,28.03,27.27
Expenses,16.09,18.26,23.65,18.4,26.16,26.73,26.73,26.8,35.13,35.27,33.68,26.73,26.03
Operating Profit,0.56,2.04,0.14,-1.47,0.43,2.47,2.47,2.18,2.12,1.7,0.56,1.3,1.24
OPM %,3.36,10.05,0.59,-8.68,1.62,8.46,8.46,7.52,5.69,4.6,1.64,4.64,4.55
Other Income,0.06,0.22,4.46,0.32,0.55,0.47,0.47,0.26,0.25,0.13,0.63,0.52,0.8
Interest,1.44,1.2,1.1,0.87,0.86,0.91,0.91,1.07,1.23,1.22,1.23,1.27,1.37
Depreciation,0.95,0.95,0.92,0.94,0.95,0.92,0.92,0.51,0.51,0.5,0.51,0.52,0.57
Profit before tax,-1.77,0.11,2.58,-2.96,-0.83,1.11,1.11,0.86,0.63,0.11,-0.55,0.03,0.1
Tax %,27.12,27.27,38.76,27.7,26.51,27.03,27.03,27.91,28.57,18.18,89.09,33.33,-10.0
Net Profit,-1.29,0.08,1.58,-2.14,-0.61,0.81,0.81,0.62,0.45,0.09,-0.06,0.02,0.11
EPS in Rs,-1.38,0.09,1.69,-2.29,-0.65,0.87,0.87,0.66,0.48,0.1,-0.06,0.02,0.12
