,2006-03-01,2007-03-01,2008-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1,1,1,1,1,1,1,1,1,1,1,1,1
Reserves,14,16,17,103,109,135,143,155,167,189,218,245,265
Borrowings,2,1,1,0,0,0,0,0,0,0,0,0,0
Other Liabilities,2,2,3,7,5,5,6,6,6,8,11,8,8
Total Liabilities,18,20,21,111,115,141,150,162,174,198,230,254,274
Fixed Assets,3,3,3,7,7,10,9,10,8,6,3,4,4
CWIP,0,0,0,0,0,0,1,1,1,1,1,1,0
Investments,8,11,14,94,97,122,126,141,150,184,213,241,260
Other Assets,6,7,5,11,11,8,13,11,14,8,12,9,10
Total Assets,18,20,21,111,115,141,150,162,174,198,230,254,274
