,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,35.67,35.67,35.67,35.67,0.25,97.0,96.89,96.67
DIIs,1.56,1.56,0.0,0.0,0.0,0.0,0.0,0.0
Public,62.77,62.77,64.33,64.33,99.75,3.0,3.11,3.33
No. of Shareholders,17589.0,17536.0,19568.0,19339.0,20476.0,28142.0,25004.0,24342.0
