,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,72.56,72.56,72.56,72.56,72.56,72.56,72.56,72.56,72.56,72.56,72.56,72.56
Public,27.44,27.44,27.44,27.44,27.44,27.44,27.44,27.43,27.43,27.43,27.43,27.43
No. of Shareholders,177.0,176.0,176.0,176.0,178.0,181.0,188.0,201.0,199.0,202.0,206.0,214.0
