,2013-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,-1,3,10,-13,6,-5,-7,-6
Cash from Investing Activity,0,-1,-2,-11,-10,-11,-4,-2,-20
Cash from Financing Activity,0,2,-1,-3,19,4,9,10,43
Net Cash Flow,0,0,0,-5,-4,-1,0,1,17
