,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,49,49,49,49,49,49,49,49,46,46,46,46,46
Reserves,582,684,771,774,842,876,916,920,753,736,703,1540,1328
Borrowings,33,16,0,0,0,0,0,11,28,20,257,28,88
Other Liabilities,428,442,383,301,286,325,381,474,413,477,629,1103,1192
Total Liabilities,1092,1191,1203,1124,1177,1250,1346,1454,1240,1280,1635,2718,2654
Fixed Assets,331,373,370,326,283,292,278,339,380,372,364,369,787
CWIP,20,8,5,8,24,15,28,72,69,75,82,83,36
Investments,94,92,181,293,362,411,506,420,3,1,16,123,296
Other Assets,647,718,647,497,507,532,535,624,788,832,1174,2143,1535
Total Assets,1092,1191,1203,1124,1177,1250,1346,1454,1240,1280,1635,2718,2654
