,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,13,13,13,13,13,13,13,13,13,13,13,13,13.0
Reserves,35,37,39,40,39,43,49,67,62,64,82,86,92.0
Preference Capital,0,0,0,27,27,27,25,0,0,0,0,0,
Borrowings,136,142,93,122,103,109,130,97,27,36,30,21,21.0
Other Liabilities,45,53,26,52,52,61,57,27,35,58,101,61,86.0
Total Liabilities,229,245,171,226,207,226,249,204,138,171,226,181,212.0
Fixed Assets,12,11,10,8,7,6,7,12,7,6,6,6,8.0
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Investments,0,0,0,0,16,2,2,4,3,5,25,25,23.0
Other Assets,216,235,161,219,184,218,240,188,127,159,195,150,181.0
Total Assets,229,245,171,226,207,226,249,204,138,171,226,181,212.0
