,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,18.56,12.29,14.51,23.62,22.91,21.45,20.63,25.21,11.87,21.77,15.43,17.64,20.12
Expenses,12.91,12.87,15.22,16.09,16.47,14.6,16.26,19.25,20.66,14.63,16.05,14.01,16.68
Operating Profit,5.65,-0.58,-0.71,7.53,6.44,6.85,4.37,5.96,-8.79,7.14,-0.62,3.63,3.44
OPM %,30.44,-4.72,-4.89,31.88,28.11,31.93,21.18,23.64,-74.05,32.8,-4.02,20.58,17.1
Other Income,0.85,0.19,0.2,0.31,1.45,0.28,0.29,4.53,0.5,0.36,0.62,2.66,0.21
Interest,1.02,0.85,0.84,0.75,0.79,0.89,1.07,1.04,0.91,0.61,0.77,0.62,0.78
Depreciation,0.3,0.27,0.16,0.18,0.18,0.14,0.16,0.15,0.15,0.15,0.15,0.14,0.38
Profit before tax,5.18,-1.51,-1.51,6.91,6.92,6.1,3.43,9.3,-9.35,6.74,-0.92,5.53,2.49
Tax %,-2.9,13.91,-5.3,20.84,36.27,22.46,15.74,13.98,12.09,12.76,38.04,19.89,27.71
Net Profit,5.33,-1.3,-1.58,5.47,4.41,4.72,2.9,8.0,-8.23,5.87,-0.56,4.43,1.8
EPS in Rs,4.11,-1.0,-1.22,4.21,3.4,3.64,2.23,6.16,-6.34,4.52,-0.43,3.41,1.39
