,Company_name,Sector,BSE,NSE,Market Cap,Current Price,High / Low,Stock P/E,Book Value,Dividend Yield,ROCE,ROE,Face Value,Price to Sales,Sales growth,Sales growth 3Years,Sales growth 5Years,Sales growth 7Years,Sales growth 10Years,Profit growth,Profit growth 3Years,Profit growth 5Years,Profit growth 7Years,Profit growth 10Years,EPS,EPS last year,Debt,Debt 3Years back,Debt 5Years back,Debt 7Years back,Debt 10Years back
0,Chembond Chemicals Ltd,Chemicals,530871,CHEMBOND,706,525, 588 / 230,16.6,255,0.57,10.9,7.89,5.0,1.54,15.9,18.0,6.11,7.21,5.34,293,138,2.3,-2.49,12.8,31.7,18.4,9.18,3.38,9.09,10.8,29.5
