,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6,7,7,7,7,7,7,7,7,7,7,7,7
Reserves,66,75,80,89,200,223,242,255,262,286,297,315,336
Borrowings,37,29,33,25,11,9,9,7,3,2,2,7,9
Other Liabilities,67,71,86,83,72,82,68,54,50,59,56,73,78
Total Liabilities,175,182,205,203,289,321,325,322,322,354,361,402,430
Fixed Assets,41,47,54,51,47,49,108,109,124,122,121,116,116
CWIP,6,5,3,3,2,2,1,2,0,0,1,12,18
Investments,1,1,1,1,88,150,76,58,51,73,75,65,77
Other Assets,127,130,148,147,152,120,140,153,147,160,165,208,219
Total Assets,175,182,205,203,289,321,325,322,322,354,361,402,430
