,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,52.38,52.38,52.32,52.32,50.77,50.73,50.53,50.53
FIIs,18.12,19.78,17.1,18.3,18.43,19.6,18.52,19.8
DIIs,10.75,10.99,11.58,11.32,11.16,8.72,14.92,14.12
Public,18.75,16.85,19.0,18.06,19.64,20.95,16.01,15.57
No. of Shareholders,55493.0,44191.0,46411.0,58998.0,73513.0,214696.0,260423.0,271170.0
