,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,665,423,347,542,1090,645,678,896,1304,1772,2106,2902
Cash from Investing Activity,-563,-672,-657,-500,-667,-613,-1174,-1039,-1179,-1499,-1586,-2964
Cash from Financing Activity,-53,300,205,-18,-182,-284,495,246,-199,-251,-207,220
Net Cash Flow,48,50,-106,24,241,-252,-1,103,-73,22,312,158
