,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,243,243,243,243,243,243,243,243,243,243,259,352,502.0
Reserves,3141,3156,3168,3168,2595,2531,2260,1996,1314,1093,1261,1534,3231.0
Preference Capital,0,0,0,0,38,0,47,54,63,43,59,81,
Borrowings,306,617,658,1195,1270,1549,1687,2040,2128,2458,3662,2898,1567.0
Other Liabilities,1481,1252,1441,1863,1888,2188,2456,2702,3012,3551,3580,3663,5218.0
Total Liabilities,5171,5269,5510,6470,5996,6512,6646,6983,6697,7345,8761,8448,10517.0
Fixed Assets,446,449,455,481,243,431,353,348,212,153,75,72,2324.0
CWIP,43,31,28,30,30,0,0,0,0,0,0,0,4.0
Investments,1005,1157,1699,1707,1562,1556,1730,1741,1510,1399,1564,1728,1102.0
Other Assets,3676,3632,3327,4252,4161,4525,4562,4894,4976,5793,7123,6648,7087.0
Total Assets,5171,5269,5510,6470,5996,6512,6646,6983,6697,7345,8761,8448,10517.0
