,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1002,194,236,-208,-71,555,-40,-195,227,95,-267,96
Cash from Investing Activity,-875,-501,-226,-231,-394,-588,165,-36,-160,-165,275,-200
Cash from Financing Activity,-144,305,1,417,472,-94,-102,326,-63,75,86,52
Net Cash Flow,-18,-2,11,-22,7,-127,22,95,5,5,94,-52
