,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,18640.0,26718.0,20289.0,16004.0,25636.0,20672.0,20671.0,4806.0,27717.0,26817.0,21296.0,27895.0,28805.0
Expenses,18437.0,26432.0,20624.0,15752.0,25364.0,20272.0,20941.0,4516.0,27292.0,26483.0,22197.0,27471.0,28392.0
Operating Profit,204.0,286.0,-335.0,252.0,272.0,400.0,-270.0,290.0,426.0,333.0,-901.0,424.0,413.0
OPM %,1.0,1.0,-2.0,2.0,1.0,2.0,-1.0,6.0,2.0,1.0,-4.0,2.0,1.0
Other Income,12.0,10.0,837.0,17.0,11.0,10.0,995.0,11.0,11.0,13.0,1723.0,9.0,12.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,215.0,296.0,502.0,270.0,282.0,410.0,725.0,301.0,437.0,346.0,822.0,433.0,424.0
Tax %,-39.0,21.0,-6.0,17.0,13.0,11.0,7.0,13.0,14.0,12.0,5.0,12.0,10.0
Net Profit,300.0,233.0,532.0,223.0,247.0,364.0,672.0,263.0,377.0,304.0,777.0,381.0,380.0
EPS in Rs,3.0,2.33,5.32,2.23,2.47,3.64,6.72,2.63,3.76,3.04,7.76,3.81,3.8
