,2006-03-01,2007-03-01,2008-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,63.71,71.94,29.20,,,,,,,,,
Inventory Days,0.0,0.00,0.00,,,,,,,,,
Days Payable,,,,,,,,,,,,
Cash Conversion Cycle,63.71,71.94,29.20,,,,,,,,,
Working Capital Days,138.04,58.97,62.66,,,,,,,,,
ROCE %,,-0.31,0.83,,-21.85,-0.80,-0.80,-71.91,-8.70,-13.69,-10.47,-7.08
