,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1,5,10,10,20,25,25,25,25,25,25,25,25
Reserves,0,0,0,1,0,33,34,35,36,37,38,40,41
Borrowings,6,21,35,47,41,40,16,16,19,33,37,39,38
Other Liabilities,1,8,15,14,16,16,12,17,22,17,15,19,19
Total Liabilities,9,35,60,72,77,114,87,93,102,112,116,122,123
Fixed Assets,1,17,20,30,30,30,31,30,33,35,33,33,32
CWIP,5,4,9,1,1,1,1,1,1,1,0,0,0
Investments,0,0,0,0,0,0,1,1,1,0,0,0,0
Other Assets,3,14,32,41,47,83,54,61,67,76,82,89,90
Total Assets,9,35,60,72,77,114,87,93,102,112,116,122,123
