,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11,11,11,11,11,11,11,11,11,11,11,11,11
Reserves,230,247,201,214,209,310,263,276,227,1204,2340,2240,3117
Borrowings,17,27,15,15,22,20,20,22,1,4,503,586,43
Other Liabilities,1,27,1,3,4,10,12,9,7,276,574,494,715
Total Liabilities,260,311,228,242,246,351,307,319,247,1494,3428,3331,3886
Fixed Assets,0,0,0,0,0,0,0,0,0,0,0,0,0
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,0
Investments,74,74,17,158,158,273,280,295,241,1489,3405,3287,3852
Other Assets,186,237,211,84,88,78,26,24,6,6,24,44,33
Total Assets,260,311,228,242,246,351,307,319,247,1494,3428,3331,3886
