,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,56.91,56.91,56.91,56.91,57.86,61.58,63.12,92.13,92.13
FIIs,0.06,26.86,26.86,26.85,20.98,20.98,20.97,0.05,0.05
DIIs,30.49,2.86,2.64,2.6,0.54,0.49,0.05,0.05,0.05
Public,12.53,13.37,13.59,13.64,20.62,16.95,15.86,7.79,7.79
No. of Shareholders,22320.0,21144.0,19093.0,18251.0,17839.0,16174.0,15155.0,13636.0,13673.0
