,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,17,18,18,18,18,18,18,18,18,18,18,18,18
Reserves,2406,2415,2399,2209,2370,2733,2952,3110,3502,4565,5308,6067,6635
Borrowings,4583,5199,4288,4823,5144,3923,4470,5125,4347,1229,1259,1618,878
Other Liabilities,4091,4802,4954,5849,6600,6691,7088,7649,7069,7444,9358,11076,11367
Total Liabilities,11097,12433,11659,12899,14131,13364,14528,15901,14936,13257,15943,18778,18898
Fixed Assets,3108,3851,3788,3476,3343,3297,3197,3077,3858,3583,3763,3876,4776
CWIP,605,489,163,75,77,39,54,203,85,206,160,499,392
Investments,156,180,358,369,688,569,430,418,413,453,563,609,1142
Other Assets,7229,7914,7350,8979,10022,9459,10847,12203,10579,9014,11456,13794,12589
Total Assets,11097,12433,11659,12899,14131,13364,14528,15901,14936,13257,15943,18778,18898
