,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,36.51,46.01,65.06,34.5,44.25,56.48,77.75,63.34,65.43,47.41,58.37,70.0,68.15
Expenses,36.49,42.93,59.76,35.48,44.66,55.53,72.63,59.84,69.57,49.51,55.94,65.86,64.04
Operating Profit,0.02,3.08,5.3,-0.98,-0.41,0.95,5.12,3.5,-4.14,-2.1,2.43,4.14,4.11
OPM %,0.05,6.69,8.15,-2.84,-0.93,1.68,6.59,5.53,-6.33,-4.43,4.16,5.91,6.03
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interest,1.96,1.78,2.2,1.72,1.8,1.79,2.6,2.04,2.09,2.06,2.45,2.58,2.62
Depreciation,1.26,1.26,1.23,1.22,1.22,1.31,1.31,1.25,1.26,1.26,1.25,1.25,1.25
Profit before tax,-3.2,0.04,1.87,-3.92,-3.43,-2.15,1.21,0.21,-7.49,-5.42,-1.27,0.31,0.24
Tax %,32.81,4425.0,28.88,24.74,25.07,26.51,31.4,9.52,26.03,26.01,15.75,16.13,25.0
Net Profit,-2.15,-1.74,1.34,-2.94,-2.57,-1.58,0.83,0.18,-5.55,-4.02,-1.08,0.26,0.17
EPS in Rs,-1.26,-1.02,0.79,-1.72,-1.51,-0.93,0.49,0.11,-3.25,-2.36,-0.63,0.15,0.1
