,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,68.4,68.4,68.4,68.4,68.4,68.4,40.63,40.63
FIIs,0.0,0.0,23.49,23.49,23.49,0.01,0.01,0.0
DIIs,24.14,24.14,0.65,0.65,0.65,0.65,0.65,0.66
Public,7.46,7.46,7.46,7.46,7.46,30.94,58.72,58.71
No. of Shareholders,21266.0,21191.0,21154.0,21110.0,21230.0,24311.0,28326.0,27569.0
