,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,69.54,52.94,53.0,53.0,53.02,53.02,53.01,53.01
FIIs,0.0,1.18,0.22,0.08,0.0,0.0,0.0,0.02
DIIs,0.14,24.27,24.15,23.88,23.88,23.88,23.66,16.07
Government,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
Public,30.32,21.61,22.63,22.92,23.1,23.1,23.32,30.87
No. of Shareholders,15220.0,15879.0,18919.0,18392.0,18824.0,22555.0,21819.0,25313.0
