,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,143,-279,51,11,9,31,370,25,35,12,5,3
Cash from Investing Activity,-150,-137,-14,-1,-12,-10,-6,-11,-4,-2,4,0
Cash from Financing Activity,55,396,-46,-15,4,-25,-367,-16,-36,-8,-9,-3
Net Cash Flow,48,-20,-9,-4,0,-4,-3,-2,-5,2,0,-1
