,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2.0,3.0,3.0,3.0,4.0,11.0,13.0,6.0,8.0,12.0,9.0,2.0,2.0
Expenses,2.0,4.0,4.0,3.0,4.0,12.0,14.0,9.0,6.0,13.0,11.0,3.0,4.0
Operating Profit,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-1.0,-3.0,2.0,-1.0,-2.0,-1.0,-1.0
OPM %,-6.0,-5.0,-16.0,-18.0,-10.0,-2.0,-8.0,-42.0,21.0,-6.0,-17.0,-32.0,-68.0
Other Income,7.0,11.0,11.0,25.0,8.0,-2.0,5.0,1.0,10.0,2.0,5.0,18.0,17.0
Interest,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Profit before tax,5.0,10.0,7.0,24.0,6.0,-4.0,3.0,-3.0,10.0,-0.0,1.0,16.0,14.0
Tax %,17.0,17.0,-76.0,25.0,65.0,25.0,19.0,25.0,23.0,-473.0,-557.0,36.0,22.0
Net Profit,4.0,8.0,12.0,18.0,2.0,-3.0,2.0,-3.0,8.0,-2.0,7.0,10.0,11.0
EPS in Rs,6.98,13.09,19.06,28.06,3.18,-5.03,3.34,-4.0,12.31,-3.36,11.11,15.75,17.76
