,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,37.01,15.33,9.98,5.57,10.57,26.61,30.44,12.87,21.39,55.0,3.9,12.97,8.98
Expenses,29.62,23.56,18.6,4.44,10.37,26.95,34.25,11.51,20.14,52.68,8.33,12.77,8.39
Operating Profit,7.39,-8.23,-8.62,1.13,0.2,-0.34,-3.81,1.36,1.25,2.32,-4.43,0.2,0.59
OPM %,19.97,-53.69,-86.37,20.29,1.89,-1.28,-12.52,10.57,5.84,4.22,-113.59,1.54,6.57
Other Income,5.64,1.8,8.84,0.61,10.94,2.4,1.36,-1.61,1.89,0.51,3.94,2.17,0.57
Interest,1.09,0.92,0.54,0.26,0.23,0.43,0.57,0.49,0.63,0.66,0.7,0.62,0.69
Depreciation,0.32,0.31,0.99,0.48,0.47,0.48,0.15,0.39,0.4,0.43,0.44,0.37,0.39
Profit before tax,11.62,-7.66,-1.31,1.0,10.44,1.15,-3.17,-1.13,2.11,1.74,-1.63,1.38,0.08
Tax %,0.0,0.0,-78.63,0.0,0.0,0.0,-0.63,0.0,0.0,0.0,38.04,0.0,0.0
Net Profit,11.99,-7.98,0.72,1.54,10.21,1.3,-2.17,-0.81,2.48,2.03,-1.52,1.7,0.39
EPS in Rs,17.43,-11.6,1.05,2.24,14.84,1.89,-3.15,-1.18,3.61,2.95,-2.21,2.47,0.57
