,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,19.0,14,7,12,11
Inventory Days,183.0,158,70,70,73
Days Payable,200.0,187,285,189,212
Cash Conversion Cycle,2.0,-16,-208,-108,-128
Working Capital Days,-45.0,-5,-124,-71,-89
ROCE %,,6,21,50,15
