,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-10-01
Promoters,57.86,57.86,57.91,57.91,59.07,37.9,21.8,21.8
FIIs,0.0,0.0,0.0,0.0,0.0,4.37,0.76,0.39
Public,42.14,42.14,42.09,42.09,40.93,57.74,77.43,77.81
No. of Shareholders,620.0,804.0,772.0,789.0,951.0,5760.0,23929.0,32964.0
