,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,75.63,75.63,75.63,75.0,75.0,70.15,70.15,70.15
FIIs,15.26,10.0,9.68,9.35,10.9,7.77,4.7,2.69
DIIs,2.99,6.63,6.41,6.32,5.9,9.11,9.03,9.06
Public,6.12,7.74,8.28,9.34,8.2,12.97,16.12,18.09
No. of Shareholders,14611.0,40120.0,57083.0,60759.0,54808.0,80818.0,89335.0,81711.0
