,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,35,35,35,117,117,137,137,137,137,137,146,146,146.0
Reserves,236,476,660,688,815,1582,2139,2669,3005,3263,3404,3855,3988.0
Preference Capital,24,24,24,0,0,0,0,0,0,0,0,0,
Borrowings,881,1364,2044,3512,3630,4230,4949,7406,9060,10508,8783,6658,6763.0
Other Liabilities,253,521,829,1276,1714,2071,3351,4227,4531,4460,4007,4780,5103.0
Total Liabilities,1405,2395,3568,5593,6276,8019,10575,14439,16733,18368,16341,15439,16001.0
Fixed Assets,566,674,1282,2193,1655,1967,2044,3031,2908,2730,1789,1529,1469.0
CWIP,125,531,491,415,0,460,1623,2736,2840,3893,3385,2658,3088.0
Investments,0,0,0,0,0,0,0,68,9,37,0,964,1060.0
Other Assets,713,1191,1796,2985,4621,5592,6909,8604,10976,11709,11166,10288,10384.0
Total Assets,1405,2395,3568,5593,6276,8019,10575,14439,16733,18368,16341,15439,16001.0
