,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2187.0,2746.0,3135.0,2438.0,2219.0,2246.0,2664.0,2884.0,2596.0,2322.0,2841.0,2921.0,2849.0
Expenses,1734.0,2116.0,2551.0,1982.0,2166.0,2200.0,2445.0,2607.0,2244.0,2165.0,2671.0,2527.0,2508.0
Operating Profit,452.0,630.0,584.0,456.0,53.0,45.0,219.0,277.0,352.0,157.0,170.0,394.0,341.0
OPM %,21.0,23.0,19.0,19.0,2.0,2.0,8.0,10.0,14.0,7.0,6.0,13.0,12.0
Other Income,9.0,10.0,19.0,22.0,-198.0,151.0,5.0,39.0,50.0,310.0,48.0,24.0,135.0
Interest,293.0,324.0,252.0,317.0,211.0,272.0,256.0,290.0,282.0,201.0,128.0,256.0,261.0
Depreciation,113.0,111.0,99.0,108.0,94.0,100.0,98.0,99.0,101.0,101.0,97.0,97.0,96.0
Profit before tax,55.0,206.0,252.0,53.0,-450.0,-176.0,-131.0,-74.0,19.0,165.0,-7.0,64.0,118.0
Tax %,69.0,12.0,33.0,44.0,2.0,45.0,69.0,25.0,33.0,33.0,-859.0,81.0,38.0
Net Profit,17.0,182.0,186.0,33.0,-445.0,-97.0,-41.0,-55.0,13.0,110.0,-70.0,12.0,73.0
EPS in Rs,0.64,7.84,9.04,-1.09,-30.4,-1.31,-3.8,-3.69,1.16,7.59,-5.0,0.87,4.69
