,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,76.0,87.0,101.0,98.0,119.0,128.0,139.0,171.0,139.0,138.0,146.0,142.0,164.0
Expenses,60.0,67.0,80.0,76.0,93.0,100.0,111.0,138.0,117.0,113.0,119.0,116.0,131.0
Operating Profit,16.0,20.0,20.0,21.0,26.0,28.0,28.0,34.0,22.0,25.0,26.0,26.0,33.0
OPM %,21.0,23.0,20.0,22.0,22.0,22.0,20.0,20.0,16.0,18.0,18.0,18.0,20.0
Other Income,2.0,0.0,5.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0
Interest,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0
Depreciation,3.0,3.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,8.0
Profit before tax,13.0,16.0,19.0,18.0,22.0,23.0,22.0,25.0,13.0,14.0,16.0,16.0,22.0
Tax %,26.0,23.0,32.0,27.0,21.0,25.0,25.0,25.0,26.0,15.0,23.0,25.0,28.0
Net Profit,9.0,12.0,13.0,14.0,18.0,17.0,17.0,19.0,9.0,12.0,12.0,12.0,16.0
EPS in Rs,3.52,4.53,4.88,5.04,6.63,6.47,6.13,6.98,3.46,4.5,4.64,4.32,5.76
