,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,3,5,-7,5,-17,30,25,-35,-96
Cash from Investing Activity,-7,-2,-1,-9,-3,-7,-10,-9,-53
Cash from Financing Activity,9,-5,10,6,17,-17,-6,41,143
Net Cash Flow,5,-1,1,2,-3,6,9,-3,-6
