,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,129.9,153.93,139.16,138.3,192.99,184.98,251.9,240.02,347.24,350.25,399.24,312.52,203.33
Expenses,124.45,148.2,131.53,131.03,183.77,175.85,236.26,233.71,339.57,340.68,371.59,296.38,191.18
Operating Profit,5.45,5.73,7.63,7.27,9.22,9.13,15.64,6.31,7.67,9.57,27.65,16.14,12.15
OPM %,4.2,3.72,5.48,5.26,4.78,4.94,6.21,2.63,2.21,2.73,6.93,5.16,5.98
Other Income,0.88,0.99,4.55,4.84,2.97,2.97,-0.92,3.6,3.33,7.1,-5.33,2.04,1.13
Interest,2.15,1.82,1.77,2.25,2.5,2.89,3.25,3.84,4.06,5.69,6.62,7.19,3.94
Depreciation,0.83,1.25,0.58,0.98,1.08,1.13,1.08,1.06,1.18,1.23,1.25,1.42,1.33
Profit before tax,3.35,3.65,9.83,8.88,8.61,8.08,10.39,5.01,5.76,9.75,14.45,9.57,8.01
Tax %,-3.28,17.81,20.35,20.05,17.65,30.69,28.78,15.57,10.94,20.0,19.24,22.05,17.98
Net Profit,3.45,3.01,7.83,7.1,7.09,5.6,7.4,4.23,5.13,7.8,11.67,7.46,6.58
EPS in Rs,0.08,0.07,0.19,0.17,0.17,0.13,0.18,0.1,0.11,0.16,0.24,0.15,0.13
