,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,10,10,10,10,10,10,10,10,10,10,10,10
Reserves,37,41,46,50,54,59,65,67,73,81,97,101,97
Borrowings,122,152,158,128,108,102,95,71,87,57,101,129,108
Other Liabilities,62,86,92,91,111,107,82,72,78,58,74,70,54
Total Liabilities,231,289,305,279,282,277,252,220,247,205,282,310,269
Fixed Assets,39,39,43,47,46,44,42,36,41,43,43,42,41
CWIP,9,11,9,6,5,5,5,0,2,0,1,0,0
Investments,1,2,2,2,1,1,1,0,0,1,3,2,2
Other Assets,182,236,252,225,230,227,204,183,204,162,236,266,226
Total Assets,231,289,305,279,282,277,252,220,247,205,282,310,269
