,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,71.74,71.74,71.74,71.74
DIIs,0.0,0.0,0.0,0.14
Public,28.26,28.26,28.27,28.13
No. of Shareholders,522.0,522.0,1223.0,1170.0
