,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,9.35,9.35,15.03,15.03,19.11,19.11,19.11,19.11,19.11,19.11,19.11,19.11,19.11
Reserves,1.38,1.88,2.35,1.06,-0.13,-7.5,-8.35,-9.58,-10.75,-15.16,-15.29,-16.32,-16.68
Borrowings,11.45,13.55,8.22,7.78,6.65,2.9,2.9,2.51,2.53,5.68,5.8100000000000005,6.77,7.05
Other Liabilities,1.4,4.46,9.22,8.49,2.94,6.41,5.49,5.52,5.52,1.67,0.53,0.63,0.65
Total Liabilities,23.58,29.24,34.82,32.36,28.57,20.92,19.15,17.56,16.41,11.3,10.16,10.19,10.13
Fixed Assets,9.74,9.47,15.18,8.21,7.64,7.06,6.47,5.88,5.26,4.68,4.17,4.14,4.07
CWIP,0.0,0.0,0.0,6.15,6.15,5.51,5.21,5.43,5.02,3.9,3.42,3.4,3.36
Investments,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.54,0.54,0.54,0.54
Other Assets,12.92,18.85,18.72,17.08,13.86,7.43,6.55,5.33,5.21,2.18,2.03,2.11,2.16
Total Assets,23.58,29.24,34.82,32.36,28.57,20.92,19.15,17.56,16.41,11.3,10.16,10.19,10.13
