,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,35.89,35.89,35.89,35.89,35.89,35.89,35.89,35.89
Public,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11
No. of Shareholders,4906.0,4724.0,4656.0,4605.0,4600.0,4538.0,4494.0,4454.0
