,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,2.0,2,1,1,1,1
Inventory Days,163.0,170,160,300,236,306
Days Payable,58.0,71,73,88,64,102
Cash Conversion Cycle,107.0,101,87,213,172,205
Working Capital Days,69.0,58,56,141,108,129
ROCE %,,22,20,7,19,24
