,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,23,23,23,24,24,24,29
Reserves,135,166,208,219,277,373,968
Borrowings,112,172,233,279,347,526,520
Other Liabilities,121,205,229,143,195,297,383
Total Liabilities,392,566,693,665,842,1220,1900
Fixed Assets,113,152,251,225,249,379,388
CWIP,0,0,0,2,0,0,1
Investments,0,0,0,0,0,0,0
Other Assets,279,414,442,438,593,841,1511
Total Assets,392,566,693,665,842,1220,1900
