,2014-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,189.48,225.4,176.94,415.04,179.95,69.61,81.44
Inventory Days,30.85,121.3,24.49,100.99,53.66,45.84,35.7
Days Payable,169.56,695.97,617.44,1882.71,694.93,19.46,28.75
Cash Conversion Cycle,50.77,-349.27,-416.0,-1366.68,-461.32,95.99,88.39
Working Capital Days,25.97,-4330.33,-5547.66,-15007.19,-6141.98,87.61,89.46
ROCE %,,,,,,,4.87
