,2020-03-01,2020-06-01,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1.97,0.44,2.21,3.35,4.03,4.73,5.14,5.78,11.63,11.67,12.21,27.16,39.66
Expenses,6.04,4.58,6.52,7.13,4.47,5.09,5.6,6.26,11.0,10.58,12.2,24.6,34.25
Operating Profit,-4.07,-4.14,-4.31,-3.78,-0.44,-0.36,-0.46,-0.48,0.63,1.09,0.01,2.56,5.41
OPM %,-206.6,-940.91,-195.02,-112.84,-10.92,-7.61,-8.95,-8.3,5.42,9.34,0.08,9.43,13.64
Other Income,0.09,0.03,0.04,0.03,0.1,150.44,0.03,0.04,-0.87,0.05,0.04,0.16,0.5
Interest,0.68,0.61,0.62,0.62,1.6,0.2,0.24,0.29,0.47,0.55,0.84,1.88,3.29
Depreciation,0.57,0.62,0.63,0.63,0.61,0.46,0.31,0.31,0.21,0.2,0.21,0.82,1.53
Profit before tax,-5.23,-5.34,-5.52,-5.0,-2.55,149.42,-0.98,-1.04,-0.92,0.39,-1.0,0.02,1.09
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.0,0.0,0.0
Net Profit,-5.22,-5.34,-5.52,-5.0,-2.55,149.42,-0.98,-1.04,-0.92,0.39,8.03,0.02,1.09
EPS in Rs,-1.56,-1.59,-1.65,-1.49,-0.76,14942.0,-98.0,-104.0,-0.91,0.39,7.95,0.01,1.07
