,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,52.79,52.79,52.79,52.79,52.79,52.63,52.63,52.63
FIIs,18.07,15.08,16.33,17.21,20.38,19.45,17.02,17.65
DIIs,7.6,11.76,9.51,9.81,7.27,7.57,9.96,10.01
Government,0.11,0.09,0.05,0.14,0.08,0.04,0.05,0.05
Public,21.43,20.27,21.32,20.04,19.48,20.29,20.32,19.64
Others,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.04
No. of Shareholders,202914.0,185307.0,211792.0,300307.0,499185.0,946876.0,1082650.0,985216.0
