,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,79.51,79.51,79.51,74.96,74.96,74.96,74.96,74.96
Public,20.49,20.49,20.49,25.03,25.03,25.03,25.03,25.05
No. of Shareholders,5476.0,5437.0,5450.0,5445.0,5368.0,5721.0,5746.0,5834.0
